Id;NomeSerie;url;genero
81206259;The Chair;https://www.netflix.com/br/title/81206259;TV sobre o local de trabalho
81011508;Life;https://www.netflix.com/br/title/81011508;TV sobre o local de trabalho
81047664;Pit Stop;https://www.netflix.com/br/title/81047664;TV sobre o local de trabalho
81002465;Pet Stars;https://www.netflix.com/br/title/81002465;TV sobre o local de trabalho
81164084;Castle and Castle;https://www.netflix.com/br/title/81164084;TV sobre o local de trabalho
80030346;Club de Cuervos;https://www.netflix.com/br/title/80030346;TV sobre o local de trabalho
81330745;Tampa Bay à Venda;https://www.netflix.com/br/title/81330745;TV sobre o local de trabalho
80165295;Vida incompleta;https://www.netflix.com/br/title/80165295;TV sobre o local de trabalho
81042948;Millennials;https://www.netflix.com/br/title/81042948;TV sobre o local de trabalho
81108694;Mansão de Praia;https://www.netflix.com/br/title/81108694;TV sobre o local de trabalho
81020518;Criminal - Alemanha;https://www.netflix.com/br/title/81020518;TV sobre o local de trabalho
80189898;Osmosis;https://www.netflix.com/br/title/80189898;TV sobre o local de trabalho
80191680;White Gold;https://www.netflix.com/br/title/80191680;TV sobre o local de trabalho
81556857;Black Dog;https://www.netflix.com/br/title/81556857;TV sobre o local de trabalho
80986918;The Producers;https://www.netflix.com/br/title/80986918;TV sobre o local de trabalho
80067618;Atelier;https://www.netflix.com/br/title/80067618;TV sobre o local de trabalho
81020513;Criminal - França;https://www.netflix.com/br/title/81020513;TV sobre o local de trabalho
80196883;Rilakkuma e Kaoru;https://www.netflix.com/br/title/80196883;TV sobre o local de trabalho
80158516;Great News;https://www.netflix.com/br/title/80158516;TV sobre o local de trabalho
70258489;Derek;https://www.netflix.com/br/title/70258489;TV sobre o local de trabalho
80195198;Pine Gap;https://www.netflix.com/br/title/80195198;TV sobre o local de trabalho
80204364;Styling Hollywood;https://www.netflix.com/br/title/80204364;TV sobre o local de trabalho
81019632;Irmãos Cervejeiros;https://www.netflix.com/br/title/81019632;TV sobre o local de trabalho
80207124;Reta Final;https://www.netflix.com/br/title/80207124;TV sobre o local de trabalho
80097771;A Very Secret Service;https://www.netflix.com/br/title/80097771;TV sobre o local de trabalho
81023023;Pompas Fúnebres em Família;https://www.netflix.com/br/title/81023023;TV sobre o local de trabalho
80192577;Champions;https://www.netflix.com/br/title/80192577;TV sobre o local de trabalho
81117842;Funerária Família Bernard;https://www.netflix.com/br/title/81117842;TV sobre o local de trabalho
80002479;Peaky Blinders: Sangue, Apostas e Navalhas;https://www.netflix.com/br/title/80002479;Séries policiais
70281312;Lista Negra;https://www.netflix.com/br/title/70281312;Séries policiais
70143836;Breaking Bad;https://www.netflix.com/br/title/70143836;Séries policiais
80192098;La casa de papel;https://www.netflix.com/br/title/80192098;Séries policiais
80057918;Lucifer;https://www.netflix.com/br/title/80057918;Séries policiais
80021955;Better Call Saul;https://www.netflix.com/br/title/80021955;Séries policiais
80059465;Vis a vis;https://www.netflix.com/br/title/80059465;Séries policiais
80221210;Irmandade;https://www.netflix.com/br/title/80221210;Séries policiais
80046347;Señora Acero;https://www.netflix.com/br/title/80046347;Séries policiais
80020542;Gotham;https://www.netflix.com/br/title/80020542;Séries policiais
80058486;Ponto Cego;https://www.netflix.com/br/title/80058486;Séries policiais
80200942;Elite;https://www.netflix.com/br/title/80200942;Séries policiais
70205672;A Rainha do Tráfico;https://www.netflix.com/br/title/70205672;Séries policiais
70242081;Arrow;https://www.netflix.com/br/title/70242081;Séries policiais
80133311;Riverdale;https://www.netflix.com/br/title/80133311;Séries policiais
81090319;Desejo Sombrio;https://www.netflix.com/br/title/81090319;Séries policiais
80035684;Pablo Escobar, el patrón del mal;https://www.netflix.com/br/title/80035684;Séries policiais
81086462;Prisão de Mulheres;https://www.netflix.com/br/title/81086462;Séries policiais
80997343;La Casa de Papel: Coreia;https://www.netflix.com/br/title/80997343;Séries policiais
80237428;La piloto;https://www.netflix.com/br/title/80237428;Séries policiais
81098497;O Último Dragão;https://www.netflix.com/br/title/81098497;Séries policiais
80177342;Good Girls;https://www.netflix.com/br/title/80177342;Séries policiais
80024057;Como Defender um Assassino;https://www.netflix.com/br/title/80024057;Séries policiais
80117552;Ozark;https://www.netflix.com/br/title/80117552;Séries policiais
80025172;Narcos;https://www.netflix.com/br/title/80025172;Séries policiais
80218200;Titãs;https://www.netflix.com/br/title/80218200;Séries policiais
81166747;Quem Matou Sara?;https://www.netflix.com/br/title/81166747;Séries policiais
70204970;DEATH NOTE;https://www.netflix.com/br/title/70204970;Séries policiais
81287440;Que a Justiça Seja Feita;https://www.netflix.com/br/title/81287440;Séries policiais
80176234;Dinheiro Sujo e Amor;https://www.netflix.com/br/title/80176234;Séries policiais
81022683;La Reina del Flow;https://www.netflix.com/br/title/81022683;Séries policiais
80107369;A Rainha do Sul;https://www.netflix.com/br/title/80107369;Séries policiais
80100172;Dark;https://www.netflix.com/br/title/80100172;Séries policiais
80994082;Lupin;https://www.netflix.com/br/title/80994082;Séries policiais
80221223;Bom Dia, Verônica;https://www.netflix.com/br/title/80221223;Séries policiais
81303831;O Poder e a Lei;https://www.netflix.com/br/title/81303831;Séries policiais
80133042;El Chapo;https://www.netflix.com/br/title/80133042;Séries policiais
81036622;Toy Boy;https://www.netflix.com/br/title/81036622;Séries policiais
81034775;Falsa identidad;https://www.netflix.com/br/title/81034775;Séries policiais
81244448;For Life;https://www.netflix.com/br/title/81244448;Séries policiais
80175802;The Sinner;https://www.netflix.com/br/title/80175802;Séries policiais
80241001;O Sucessor;https://www.netflix.com/br/title/80241001;Séries policiais
80177458;Expresso do Amanhã;https://www.netflix.com/br/title/80177458;Séries policiais
80141259;Sobrevivendo a Escobar, Alias JJ;https://www.netflix.com/br/title/80141259;Séries policiais
80217669;Top Boy;https://www.netflix.com/br/title/80217669;Séries policiais
